pincode,area_sqkm,centroid_lat,centroid_lon,min_lat,min_lon,max_lat,max_lon,n_parts
754207,79.1323,20.512964,86.230285,20.458592,86.165550,20.588278,86.283905,1
754226,3.5891,20.598389,86.642088,20.588893,86.629345,20.609125,86.655754,1
754208,60.117,20.503470,86.296987,20.458641,86.253082,20.551440,86.341611,1
754229,5.8403,20.505360,86.469853,20.487557,86.457638,20.518634,86.486648,1
754209,45.4033,20.450279,86.246663,20.394210,86.216341,20.499192,86.278976,1
754239,36.4249,20.685472,86.581252,20.647219,86.543067,20.721631,86.616632,1
754210,35.8535,20.454250,86.320515,20.422368,86.268410,20.483003,86.352949,1
754212,118.8003,20.479502,86.511013,20.430430,86.414520,20.532643,86.593571,1
754213,127.7543,20.393381,86.499333,20.332699,86.433036,20.453414,86.558930,1
754214,60.8056,20.601334,86.396949,20.567104,86.318596,20.647209,86.458821,1
754240,44.2194,20.623847,86.478256,20.585499,86.436277,20.657310,86.524282,1
754215,121.1247,20.582655,86.576777,20.511583,86.498861,20.650186,86.668915,1
754217,121.6659,20.550098,86.652452,20.497915,86.574476,20.612657,86.733693,1
754241,7.5493,20.609625,86.552896,20.595769,86.537814,20.623993,86.567345,1
754219,61.6667,20.672042,86.637774,20.633883,86.578674,20.705854,86.691988,1
754242,5.9239,20.758036,86.941274,20.743036,86.926475,20.767723,86.955856,1
754220,134.7285,20.710299,86.746773,20.622204,86.673154,20.772739,86.815167,1
754221,62.8944,20.523333,86.162044,20.477507,86.109440,20.558878,86.229600,1
754225,356.5375,20.626013,86.848224,20.500676,86.706280,20.733013,87.067108,1
754227,122.1685,20.744117,86.630179,20.694268,86.542946,20.796705,86.712372,1
754228,2.0869,20.399280,86.409776,20.388844,86.400579,20.407729,86.421179,1
754231,34.1715,20.656510,86.702665,20.617005,86.643597,20.689039,86.748497,1
754233,6.7976,20.483267,86.568326,20.463719,86.547479,20.496857,86.582491,1
754244,54.2863,20.437996,86.426815,20.398188,86.377998,20.469895,86.480799,1
754250,27.0087,20.546185,86.357411,20.514945,86.329112,20.575573,86.391253,1
754245,41.0028,20.488817,86.630906,20.449909,86.592393,20.533180,86.672387,1
754251,18.9117,20.543050,86.480330,20.516910,86.454334,20.562169,86.507277,1
754246,62.5289,20.614714,86.695054,20.554789,86.635095,20.662770,86.735446,1
754253,29.5164,20.372480,86.436329,20.333498,86.400013,20.403503,86.464387,1
754248,194.4258,20.724403,86.888828,20.645521,86.780857,20.775198,87.023294,1
754261,3.2026,20.637830,86.340869,20.628935,86.332406,20.646666,86.373606,1
754286,11.5422,20.552036,86.182236,20.534528,86.158954,20.568443,86.204349,1
754289,48.231,20.561923,86.310838,20.526311,86.260216,20.600927,86.355214,1
754292,70.4161,20.650596,86.272020,20.616572,86.168083,20.693902,86.339538,1
755003,55.5775,20.681047,86.350310,20.636923,86.305885,20.724695,86.393795,1
754293,48.5499,20.427145,86.192911,20.393507,86.144793,20.461253,86.233619,1
755004,63.4663,20.704287,86.421515,20.643373,86.361170,20.762538,86.467539,1
755005,119.6777,20.718914,86.255439,20.662773,86.172802,20.771974,86.323935,1
755039,5.775,20.834331,86.456476,20.821073,86.439822,20.848690,86.471364,1
755006,49.6542,20.828368,86.486258,20.788110,86.423402,20.868456,86.510630,1
755041,8.229,20.791117,86.100679,20.779180,86.081759,20.803272,86.123400,1
755007,74.0695,20.840505,86.304438,20.757072,86.261411,20.906435,86.355315,1
755008,52.9191,20.812506,86.151900,20.772290,86.106668,20.859504,86.200344,1
755009,93.5051,20.790213,86.220648,20.721498,86.163077,20.864323,86.291074,1
755010,54.8433,20.633748,86.383525,20.594572,86.326522,20.679149,86.430161,1
755042,15.0983,21.052077,86.135949,21.027018,86.118618,21.074095,86.160483,1
755015,28.5133,20.895391,86.157618,20.872372,86.111982,20.913328,86.201566,1
755011,105.1262,20.812679,86.565305,20.763880,86.501951,20.865788,86.625801,1
755012,29.3456,20.702356,86.453245,20.679171,86.399724,20.730751,86.502223,1
755045,12.2818,20.709281,86.215566,20.692469,86.194925,20.729314,86.236602,1
755013,40.7753,20.768051,86.498648,20.738178,86.450448,20.806356,86.558998,1
755020,8.4647,20.943339,86.094355,20.928762,86.071261,20.957298,86.116744,1
755014,58.7307,20.800604,86.426037,20.753638,86.389888,20.865206,86.475619,1
755021,2.9077,20.726803,86.320834,20.718452,86.309665,20.735430,86.332783,1
755016,62.6599,20.722618,86.512057,20.679491,86.457811,20.766333,86.562729,1
755030,2.8123,20.628540,86.119424,20.616966,86.109874,20.638586,86.129861,1
755017,37.039,20.762089,86.300578,20.715117,86.244665,20.798673,86.345143,1
755031,9.8869,20.838273,86.094972,20.822117,86.075922,20.858886,86.114450,1
755018,330.3358,20.972697,85.893375,20.834187,85.770936,21.075466,86.025424,1
755032,9.9046,20.676055,86.115008,20.651123,86.087494,20.693846,86.130576,1
755019,145.9325,20.985052,86.123976,20.899313,86.054262,21.066980,86.190688,1
755033,8.2478,20.928431,86.265111,20.912189,86.249063,20.944498,86.280518,1
755022,55.4689,20.992136,86.180737,20.918449,86.147946,21.057017,86.218323,1
755035,3.8349,20.667714,86.449337,20.653286,86.438512,20.680731,86.458885,1
755023,162.7866,20.828794,86.038555,20.741894,85.954834,20.886620,86.120486,1
755036,16.5628,20.852977,86.524976,20.831822,86.498630,20.871271,86.553656,1
755046,12.0782,20.907718,85.961340,20.883780,85.948625,20.930241,85.980504,1
755024,73.0604,20.742629,86.118861,20.701302,86.046489,20.793590,86.174853,1
755047,9.8649,21.034647,85.769709,21.019080,85.743900,21.050270,85.795151,1
755050,17.2382,20.754283,86.140345,20.726898,86.120788,20.779086,86.160217,1
755025,178.7578,20.965216,86.233022,20.868452,86.155178,21.052610,86.291573,1
755026,246.6047,20.969087,86.022702,20.876075,85.949676,21.077696,86.121505,1
758020,35.2597,21.167986,86.148861,21.141706,86.088786,21.195938,86.195436,1
755027,59.2276,20.749775,86.380968,20.707698,86.339583,20.796752,86.427659,1
758021,382.9929,21.351239,86.087462,21.171464,85.981895,21.532230,86.247370,1
755028,198.6419,21.070160,85.769615,20.969563,85.685081,21.148884,85.883215,1
755037,9.7733,20.809905,86.502649,20.790997,86.482518,20.833588,86.519822,1
755038,4.9932,20.801223,86.130716,20.789848,86.117900,20.812520,86.143130,1
758024,47.5174,21.442439,86.046378,21.408147,85.999385,21.476682,86.085077,1
755043,60.0124,20.861734,86.250100,20.811435,86.194672,20.919288,86.290672,1
755044,45.6905,20.716955,86.069396,20.684758,86.015042,20.756560,86.128439,1
755049,43.0145,20.676883,86.189780,20.639514,86.143017,20.714344,86.234530,1
755061,49.3842,20.675915,86.510592,20.640751,86.455460,20.724945,86.579411,1
755051,71.4211,20.860641,86.147929,20.814640,86.070513,20.896613,86.205765,1
756018,1.8037,21.532182,86.884392,21.525008,86.874627,21.538712,86.893474,1
755062,64.1533,20.808594,86.364334,20.748151,86.322531,20.864409,86.403323,1
758026,68.7048,21.338258,85.539010,21.283883,85.482505,21.385076,85.584704,1
756001,71.4366,21.498661,86.907664,21.465711,86.831635,21.554032,86.986791,1
756002,83.1033,21.435809,86.923426,21.392071,86.860026,21.483940,87.003249,1
768233,26.2867,21.795705,83.916892,21.764667,83.888808,21.822268,83.949786,1
756003,52.7826,21.537060,86.944871,21.482866,86.899232,21.591942,87.010271,1
756019,144.4579,21.553504,86.854599,21.468352,86.790434,21.635027,86.932050,1
756020,67.0271,21.569814,86.770120,21.516910,86.704812,21.605291,86.826259,1
756021,72.9823,21.379717,86.917374,21.319886,86.865826,21.429011,86.975579,1
756022,35.628,21.678768,87.127015,21.643517,87.094977,21.723294,87.157389,1
756023,55.7408,21.672354,87.223091,21.619494,87.183284,21.728780,87.262137,1
768023,2.2589,21.476396,83.960423,21.466221,83.950640,21.484594,83.969301,1
756024,112.4465,21.583553,87.181074,21.511580,87.124924,21.654248,87.233468,1
756025,146.1717,21.501473,87.010796,21.424741,86.946174,21.595367,87.090966,1
756026,60.5562,21.643859,87.299067,21.603140,87.256488,21.693851,87.345454,1
756027,149.9572,21.559204,87.074095,21.485760,86.975483,21.638670,87.141687,1
756028,47.4058,21.635767,87.024398,21.593240,86.988396,21.677107,87.060190,1
756029,84.1476,21.665488,87.077674,21.577255,87.026100,21.740665,87.121127,1
756030,59.7131,21.740848,87.136714,21.700318,87.086502,21.787008,87.200743,1
756163,17.4122,20.970507,86.582617,20.927976,86.560257,20.999314,86.602861,1
756032,19.1031,21.792448,87.251222,21.769049,87.214050,21.824549,87.289691,1
756038,36.5366,21.646724,87.361301,21.613867,87.327177,21.678682,87.401218,1
756033,145.2714,21.910844,87.179591,21.856439,87.093216,21.977921,87.256905,1
756034,97.2366,21.732114,87.285685,21.666347,87.203763,21.792664,87.348760,1
756039,5.1343,21.642800,87.432370,21.626993,87.412307,21.655063,87.445337,1
756035,138.4478,21.731587,87.386137,21.671235,87.305988,21.790787,87.471696,1
756051,14.249,21.257654,86.834360,21.237811,86.813407,21.278480,86.857423,1
756036,73.9058,21.673503,87.421462,21.627763,87.347156,21.716219,87.475071,1
756165,16.7468,21.110687,86.681584,21.085951,86.656128,21.132169,86.711860,1
756037,91.057,21.599795,87.390414,21.562243,87.309281,21.632796,87.463367,1
756041,62.0551,21.501617,86.754967,21.456069,86.696024,21.551759,86.800237,1
756053,13.8854,21.398429,86.839030,21.376414,86.816575,21.414314,86.866241,1
756042,56.2122,21.307846,86.760424,21.241784,86.724652,21.350912,86.802730,1
756166,39.4044,21.117858,86.630345,21.080804,86.594704,21.168025,86.668388,1
756043,118.1851,21.377604,86.805540,21.324619,86.734155,21.444839,86.874904,1
756044,85.4242,21.307310,86.840867,21.256068,86.778048,21.362049,86.899918,1
756045,221.0713,21.299314,86.669867,21.218327,86.599601,21.414716,86.755286,1
756046,135.2903,21.218419,86.782702,21.160151,86.701357,21.287409,86.848113,1
756047,120.381,21.285913,86.568641,21.228360,86.513046,21.340978,86.630444,1
756048,116.4097,21.294620,86.483935,21.225384,86.428010,21.375935,86.547764,1
756049,168.0145,21.381343,86.559974,21.313045,86.483551,21.463194,86.645260,1
756055,21.6194,21.230509,86.678440,21.206893,86.652745,21.260714,86.709682,1
756056,6.316,21.474672,86.890936,21.459919,86.864345,21.489427,86.898456,1
756058,252.1675,21.496298,86.653899,21.391138,86.556483,21.593891,86.751412,1
756059,84.0107,21.280577,86.420233,21.229548,86.361378,21.331950,86.469087,1
756079,18.7205,21.685659,87.318749,21.659818,87.293013,21.715887,87.345655,1
756060,52.6174,21.443320,86.843860,21.407687,86.797635,21.474313,86.889385,1
756080,38.7983,21.625338,87.132574,21.587334,87.097041,21.665208,87.173235,1
756167,7.9709,21.029609,86.633139,21.017432,86.609144,21.040872,86.653799,1
756081,54.2561,21.687914,87.176858,21.640258,87.141728,21.748745,87.214081,1
756083,113.6253,21.582176,87.287878,21.546612,87.220214,21.649796,87.408898,1
756086,81.3193,21.765742,87.218606,21.713644,87.160811,21.831765,87.275291,1
756100,51.7237,21.046417,86.533706,21.007018,86.482255,21.079894,86.579215,1
756168,36.536,21.151988,86.697770,21.120526,86.657288,21.182804,86.735319,1
757021,65.3036,22.047128,86.821941,21.999627,86.788520,22.098897,86.861424,1
756101,71.2369,21.102993,86.517028,21.056554,86.456536,21.159451,86.589543,1
756111,81.0739,21.138400,86.562607,21.094122,86.510123,21.180740,86.617222,1
756118,21.1907,20.938221,86.508651,20.905540,86.477687,20.966517,86.541450,1
756122,64.8421,20.915895,86.324838,20.859005,86.279999,20.960375,86.377638,1
756112,82.0201,21.003188,86.421425,20.952230,86.371301,21.049532,86.480061,1
756113,85.2733,21.088912,86.421041,21.007536,86.362740,21.159817,86.469427,1
757027,36.3871,21.622464,86.750515,21.596017,86.718416,21.666275,86.802413,1
756114,122.4088,21.106106,86.348103,21.023317,86.300681,21.190233,86.425629,1
756115,98.6733,21.210857,86.392830,21.156601,86.344505,21.298800,86.449432,1
757031,33.5563,22.220766,86.643963,22.199145,86.592552,22.249741,86.695514,1
756116,66.7104,20.987308,86.527379,20.934090,86.468123,21.041391,86.580549,1
756117,145.4418,20.917249,86.453167,20.844736,86.385080,20.993764,86.509929,1
757041,92.2108,21.593917,86.539216,21.547314,86.486467,21.641468,86.606057,1
756119,103.5142,20.879616,86.597590,20.809896,86.517464,20.922448,86.665789,1
757045,201.7181,22.254505,86.063364,22.178273,85.975548,22.338842,86.131876,1
756123,51.2172,21.066953,86.614795,21.031995,86.573079,21.099988,86.656546,1
756120,62.6964,20.908658,86.381651,20.853067,86.341125,20.973758,86.419811,1
756124,76.0244,21.062019,86.699149,21.021894,86.646408,21.100668,86.748443,1
756121,151.9415,21.019100,86.314774,20.932019,86.250651,21.118837,86.380276,1
756128,9.9197,21.008511,86.552555,20.991860,86.535488,21.024926,86.572038,1
756125,151.7867,21.097927,86.774737,21.023935,86.695727,21.163096,86.843758,1
768031,53.1754,21.617951,83.528944,21.566405,83.463431,21.666166,83.589297,1
768032,308.7591,21.151626,83.441037,21.041094,83.328494,21.232526,83.551357,1
756126,130.4678,21.190198,86.632956,21.125806,86.543136,21.239422,86.734188,1
756135,39.3949,21.143643,86.398217,21.107957,86.350640,21.181173,86.443993,1
756127,38.4565,21.018140,86.602894,20.988515,86.562462,21.052042,86.656643,1
756129,108.8347,20.914297,86.820580,20.855853,86.755737,20.982070,86.900228,1
756139,7.3526,20.982793,86.610337,20.967800,86.595467,21.001020,86.627981,1
756130,142.4697,20.969821,86.655485,20.908204,86.571901,21.040602,86.737805,1
756140,8.3576,21.149669,86.792056,21.140887,86.759635,21.160318,86.825272,1
756131,179.2088,20.956758,86.738843,20.866342,86.660761,21.050244,86.825236,1
756132,159.9135,20.839446,86.804001,20.754170,86.705394,20.911819,86.885518,1
756142,5.4137,21.011614,86.369608,20.998985,86.355039,21.023742,86.383252,1
756133,138.4375,20.801897,86.743954,20.735132,86.672526,20.875751,86.826308,1
756134,84.0096,21.184358,86.503977,21.137776,86.432274,21.233528,86.567133,1
756143,21.675,20.894899,86.513511,20.866955,86.493088,20.926713,86.542885,1
756137,23.3034,20.949890,86.526843,20.913433,86.494205,20.985806,86.600207,1
756144,17.4356,21.147570,86.295033,21.113029,86.273842,21.175909,86.311003,1
756138,55.6458,20.834932,86.657093,20.786947,86.614822,20.890579,86.688807,1
756164,169.0425,20.981145,86.864221,20.888745,86.798051,21.080902,86.938117,1
756171,146.3969,20.828272,86.915793,20.764918,86.845848,20.897003,86.972709,1
757073,85.3221,21.847142,87.043774,21.799753,86.990224,21.901615,87.120867,1
756181,47.6806,21.067247,86.467438,21.018655,86.430252,21.122218,86.503762,1
757081,55.1228,22.108287,86.712996,22.051427,86.669497,22.149189,86.744065,1
756182,29.3774,21.215959,86.471178,21.190792,86.437342,21.239878,86.513411,1
757002,8.0392,21.958697,86.734025,21.939763,86.716938,21.969869,86.758679,1
757001,20.8445,21.931194,86.724460,21.905835,86.699585,21.962098,86.747818,1
768040,138.0389,21.308237,83.683561,21.244024,83.614006,21.383831,83.762191,1
757003,73.478,21.927094,86.753264,21.863146,86.687743,21.996657,86.792992,1
757012,3.2798,21.651071,86.802810,21.640669,86.789441,21.659775,86.813499,1
757014,157.7205,22.070099,86.766549,21.979418,86.711578,22.158106,86.838368,1
757015,3.54,21.967642,86.851257,21.956362,86.837255,21.977492,86.863439,1
757016,85.3098,21.764433,87.058593,21.705494,87.009760,21.822407,87.122780,1
757017,68.7745,21.647397,86.820079,21.592155,86.758799,21.702734,86.888908,1
757018,115.5668,21.822021,86.935708,21.736895,86.891337,21.906674,86.983129,1
768041,29.9841,21.702245,83.549685,21.664344,83.529097,21.743042,83.598701,1
757019,115.6165,21.694250,86.622268,21.649106,86.530884,21.738900,86.703665,1
768043,45.3844,21.214841,83.673858,21.178204,83.628562,21.255607,83.714208,1
757020,122.5293,21.836259,86.989779,21.718516,86.952833,21.955039,87.031476,1
757022,195.0874,22.035272,86.948700,21.943224,86.839349,22.102613,87.039063,1
757082,37.2304,21.608391,86.926815,21.572357,86.883863,21.643311,86.959381,1
757023,67.3323,21.930165,86.908785,21.887482,86.860925,21.978593,86.965207,1
757083,27.5407,21.636525,86.777946,21.604971,86.735960,21.665643,86.818981,1
757024,95.9481,21.859108,86.671321,21.814263,86.595150,21.902722,86.731694,1
757085,43.5717,21.615957,86.657248,21.576771,86.625234,21.662641,86.693611,1
757025,131.7178,21.750971,86.812918,21.662116,86.734596,21.817935,86.883713,1
768050,252.9572,20.842192,82.745006,20.725433,82.685555,20.936204,82.860023,1
757026,120.1041,21.721506,86.737788,21.656155,86.679931,21.785842,86.798483,1
757028,96.9249,21.637722,86.933786,21.581537,86.828902,21.684531,87.013245,1
757029,204.501,21.838082,86.826779,21.769188,86.722337,21.902531,86.921879,1
757030,121.0037,22.057268,86.644580,22.008075,86.572739,22.105485,86.717001,1
757032,135.9263,22.143164,86.594300,22.079750,86.520970,22.230360,86.682262,1
757034,681.5929,21.934483,86.225999,21.786759,86.031448,22.095397,86.453017,1
757093,156.4748,22.275586,86.479125,22.199131,86.415180,22.348196,86.547470,1
757035,154.2192,22.025662,85.755385,21.925893,85.663994,22.114708,85.848270,1
757036,422.7121,21.838481,86.078358,21.748360,85.920614,21.954937,86.362588,1
757037,655.5471,21.743068,86.127506,21.617697,85.808075,21.874387,86.391035,1
757038,1070.9142,21.513528,86.204416,21.265505,86.010223,21.689341,86.372387,1
757100,38.1121,21.745250,86.899834,21.711398,86.857623,21.791183,86.945140,1
757039,226.3026,21.912736,85.876415,21.828667,85.790634,21.982662,85.961533,1
757101,67.1555,21.563546,86.613085,21.516903,86.573023,21.609138,86.652611,1
757040,169.4584,21.487772,86.513843,21.394367,86.424274,21.559942,86.589615,1
757042,287.18,22.344708,86.296812,22.269419,86.153415,22.449066,86.438736,1
757102,59.1902,21.641115,86.695996,21.584372,86.651886,21.692775,86.725301,1
757043,206.6982,22.268856,86.206511,22.195752,86.109390,22.326168,86.314635,1
757053,243.4744,22.473078,86.054440,22.397719,85.959312,22.566853,86.153358,1
757046,157.2202,22.363273,86.081765,22.307840,85.998642,22.420699,86.169425,1
757054,156.1827,22.414045,86.185664,22.341435,86.129292,22.482529,86.254727,1
757047,172.559,22.100910,86.064209,22.042254,85.965607,22.163798,86.195814,1
757048,267.2555,22.210794,86.329582,22.127702,86.222605,22.295806,86.437462,1
757049,417.1924,21.942186,86.570236,21.858839,86.457285,22.042138,86.710711,1
757055,75.1455,21.803467,87.124150,21.763382,87.068602,21.852044,87.184372,1
757050,198.8439,22.174465,86.138383,22.120165,86.017764,22.240242,86.237382,1
757051,105.1402,22.253854,86.577797,22.208766,86.503076,22.306161,86.653503,1
757052,174.0767,21.699693,86.946659,21.651815,86.840999,21.766553,87.054291,1
757103,28.1932,21.808121,86.727144,21.778316,86.696801,21.838321,86.758984,1
757074,173.3326,21.794617,86.544206,21.720590,86.445163,21.893750,86.682811,1
757075,153.6586,21.809010,86.621827,21.741559,86.508444,21.863238,86.711001,1
757104,59.8819,21.733529,86.542414,21.688364,86.490164,21.796182,86.615498,1
757077,376.1575,21.567978,86.409635,21.435945,86.257783,21.685809,86.519996,1
769001,4.5673,22.230067,84.859050,22.221213,84.845694,22.237338,84.874507,1
757079,279.6784,21.397547,86.362826,21.300194,86.259898,21.487354,86.493131,1
758036,32.447,22.067421,85.331596,22.022044,85.299251,22.100703,85.366161,1
757084,125.213,21.989924,86.900866,21.929070,86.801958,22.048721,86.986547,1
757086,122.9468,22.177794,86.657646,22.135136,86.576331,22.221766,86.727882,1
757105,64.8834,21.991406,86.692164,21.942214,86.654518,22.043395,86.733357,1
758037,13.8937,22.109283,85.333089,22.091433,85.306328,22.128584,85.357913,1
757087,346.6426,21.720399,86.472854,21.602472,86.372330,21.862663,86.639461,1
757091,347.6536,21.928563,86.078014,21.804954,85.910233,22.064626,86.242409,1
757106,81.5044,21.418830,86.454953,21.375532,86.400764,21.463416,86.502728,1
758038,64.3342,22.072036,85.483166,21.999081,85.442805,22.126799,85.537200,1
757107,123.1503,21.927838,86.827925,21.861842,86.767709,22.000625,86.886673,1
758001,7.0657,21.634829,85.616712,21.622035,85.596620,21.645717,85.639638,1
758002,94.9672,21.657349,85.609003,21.607207,85.542326,21.704094,85.687626,1
758013,218.6971,21.728137,85.560387,21.657531,85.443259,21.793440,85.658737,1
758040,53.9716,22.042136,85.278029,21.975811,85.233589,22.110670,85.318008,1
758017,102.5649,21.686350,85.781681,21.640176,85.716588,21.739914,85.848358,1
758016,191.0442,21.687660,85.953434,21.615776,85.868486,21.763705,86.028038,1
758042,38.9126,22.136250,85.401199,22.105361,85.364281,22.162184,85.441917,1
758019,332.0179,21.345302,85.412495,21.239890,85.273735,21.462848,85.527387,1
769002,4.0848,22.243139,84.860518,22.236518,84.845694,22.253806,84.874792,1
758022,92.7582,21.106987,86.211587,21.037807,86.170637,21.201897,86.262288,1
758023,174.461,21.247170,86.280425,21.155874,86.221119,21.343704,86.348333,1
758025,313.4303,21.148580,85.997649,21.015748,85.881856,21.264644,86.089043,1
758027,397.6821,21.408773,85.891015,21.309471,85.748635,21.539412,86.014962,1
758082,178.6573,21.140023,85.872410,21.085699,85.765930,21.203015,85.967509,1
758028,433.3377,21.283131,85.706394,21.164626,85.580559,21.402666,85.829529,1
758084,135.8422,21.436909,85.345723,21.369790,85.259354,21.510039,85.409246,1
758030,149.8463,21.609075,85.869813,21.527438,85.791377,21.686577,85.950652,1
759001,30.4123,20.648070,85.608450,20.619841,85.571517,20.674107,85.638785,1
758031,232.8587,21.833982,85.561827,21.763925,85.449055,21.922053,85.681323,1
758032,284.4728,21.831755,85.694348,21.699094,85.599961,21.928817,85.778101,1
760005,3.2879,19.293769,84.796970,19.282057,84.786787,19.305246,84.807580,1
758034,145.8692,21.976991,85.448046,21.900821,85.361652,22.049432,85.534646,1
760006,0.9523,19.324233,84.773892,19.319576,84.769075,19.330184,84.778976,1
758035,234.9788,22.046591,85.370173,21.950823,85.262012,22.147795,85.481160,1
758041,224.8485,22.037153,85.580154,21.966112,85.464756,22.101534,85.705997,1
758043,188.0287,21.096336,86.107206,21.014055,86.028709,21.170007,86.194422,1
758044,205.951,21.933828,85.671762,21.874658,85.524377,21.993156,85.796272,1
758045,137.3433,21.743698,85.863044,21.669731,85.813297,21.809544,85.929433,1
758046,183.0179,21.778023,85.762090,21.674522,85.664313,21.912053,85.819363,1
758047,124.3229,21.976249,85.582794,21.926603,85.510133,22.036964,85.659339,1
758049,2.7213,21.815305,85.818567,21.805943,85.808913,21.828606,85.830742,1
758072,6.6919,21.381471,85.380097,21.363721,85.363550,21.398814,85.389597,1
760011,5.9916,19.318820,84.851948,19.307804,84.837161,19.332185,84.869035,1
758076,498.8287,21.225952,85.506180,21.113340,85.364538,21.369020,85.651833,1
758078,109.5588,21.298168,86.320009,21.191210,86.250840,21.379862,86.375328,1
758079,294.2834,21.422399,85.605261,21.326125,85.478478,21.535861,85.694168,1
758080,353.5681,21.229982,85.843889,21.137118,85.706841,21.330329,85.963649,1
759017,167.1249,20.900850,85.835219,20.843413,85.758732,20.969447,85.922180,1
759023,82.8897,20.841471,85.642300,20.803013,85.572816,20.887135,85.699625,1
758081,200.6821,21.603514,86.010645,21.478889,85.915540,21.714054,86.083794,1
760020,32.7438,20.792901,83.846196,20.761832,83.812326,20.823748,83.876331,1
761001,71.0177,19.362785,84.813997,19.317254,84.759338,19.416837,84.867684,1
758083,76.886,21.148068,86.247028,21.100442,86.203843,21.207240,86.293159,1
761002,62.5488,19.264212,84.869109,19.212091,84.817329,19.313514,84.930876,1
758085,953.5826,21.666173,85.364649,21.466792,85.186996,21.836782,85.551787,1
758086,314.5983,21.857340,85.425555,21.735005,85.336552,21.984483,85.524391,1
758087,110.5612,21.841383,87.196669,21.789948,87.105785,21.881008,87.278734,1
759013,196.5204,20.688077,85.596492,20.587101,85.519350,20.774463,85.680279,1
759014,213.9969,20.778945,85.704761,20.679185,85.597309,20.871632,85.771338,1
761004,69.3113,19.121448,84.574216,19.055476,84.534184,19.175328,84.615225,1
761006,41.9208,19.067262,84.616620,19.021959,84.580856,19.103789,84.671715,1
759015,262.832,20.575063,85.475800,20.485180,85.387856,20.657150,85.571602,1
761009,68.9119,19.144891,84.733263,19.100605,84.668144,19.193688,84.797449,1
761014,179.1758,19.458558,84.435922,19.368564,84.365879,19.540108,84.540325,1
761015,423.5269,19.472473,84.301130,19.365213,84.182598,19.598935,84.427225,1
761016,683.0921,19.176526,84.138259,18.980434,83.982979,19.365595,84.297768,1
761017,550.9569,19.292004,84.304763,19.170860,84.164442,19.399406,84.440811,3
759016,559.143,20.762723,85.868688,20.642724,85.721869,20.867646,86.033859,1
761025,7.306,19.376458,85.050741,19.360856,85.034791,19.393108,85.071703,1
759018,557.1219,20.976751,85.547164,20.836312,85.380627,21.185341,85.728569,1
761029,170.7219,19.671896,85.117490,19.593127,85.048815,19.756281,85.184692,1
759019,178.9995,20.778838,85.402738,20.687656,85.340793,20.869836,85.471554,1
759020,171.0731,20.704078,85.303371,20.649595,85.198148,20.773437,85.386773,1
759021,290.1895,20.574809,85.328695,20.486071,85.226135,20.667554,85.417313,1
761030,34.113,19.577190,85.026944,19.550155,84.989121,19.606235,85.061997,1
759022,191.2525,20.634998,85.196223,20.539175,85.115089,20.731363,85.294803,1
759024,114.2784,20.919034,85.732250,20.831499,85.665987,20.992543,85.797940,1
759026,207.2271,20.796672,85.518261,20.732739,85.423161,20.861261,85.607390,1
759025,189.4391,20.688854,85.463673,20.623888,85.348161,20.768669,85.554296,1
759027,220.0373,20.615099,85.653547,20.512152,85.556361,20.722826,85.762800,1
759101,7.4099,20.911827,85.208613,20.899260,85.191174,20.928866,85.223393,1
759104,14.6041,20.902103,85.237053,20.881706,85.219403,20.933548,85.268173,1
759028,254.3216,21.080315,85.540065,20.987711,85.447390,21.179281,85.639422,1
759105,198.5437,21.235614,85.018470,21.168926,84.901855,21.298615,85.136541,1
759029,500.0479,21.075076,85.355937,20.941782,85.216172,21.184139,85.477842,1
759107,15.3074,20.948067,85.232934,20.919267,85.208250,20.973907,85.247993,1
759037,180.7588,21.114529,85.175268,21.012249,85.052252,21.197243,85.261420,1
759039,250.7997,20.977380,85.667176,20.863265,85.581549,21.105961,85.734825,1
759040,24.92,20.704460,85.188342,20.658930,85.164925,20.752571,85.216209,1
759109,3.5759,20.880418,85.223828,20.868805,85.213944,20.892443,85.233281,1
759100,146.7882,21.008384,85.165047,20.956246,85.076524,21.066104,85.264015,1
759111,12.9999,20.902300,85.003211,20.882264,84.978066,20.918606,85.025726,1
759102,21.296,20.945310,85.202631,20.919607,85.173856,20.966577,85.226411,1
759116,1.9096,20.923669,85.154041,20.913666,85.146058,20.931783,85.161682,1
759106,10.7959,20.913027,85.174206,20.897953,85.154648,20.930288,85.196391,1
759117,342.1181,21.105852,85.040784,20.964940,84.936740,21.219843,85.161042,1
759118,554.8849,21.255171,85.223197,21.143115,85.043787,21.360682,85.393397,1
761036,29.2246,19.560053,85.060907,19.533453,85.020323,19.604264,85.091339,1
759119,831.3825,21.448344,85.183529,21.264457,84.995872,21.677116,85.343811,1
759120,216.6678,20.896004,85.345412,20.808316,85.261092,20.971321,85.454235,1
759133,134.2115,21.035708,84.505621,20.979638,84.404441,21.091889,84.567637,1
759138,4.7251,20.892292,84.895166,20.873939,84.886519,20.905266,84.906791,1
759121,160.9779,20.786053,85.278871,20.698714,85.200492,20.887715,85.364171,1
759122,12.0871,20.838313,85.100049,20.817401,85.080663,20.857241,85.115918,1
759123,70.6058,20.895442,85.100128,20.835295,85.035682,20.948265,85.180092,1
759124,259.2645,21.062516,84.868650,20.940602,84.784398,21.182795,84.953499,2
759125,950.0064,20.775382,84.614159,20.611694,84.356277,20.910154,84.826213,1
