pincode,centroid_lat,centroid_lon,area_sqkm
144630,31.184794,75.471151,82.7042
144631,31.626942,75.47825,20.3922
144632,31.175491,75.779111,46.9203
144633,31.174032,75.668037,30.6777
144701,31.142421,75.332227,107.7653
144702,31.078329,75.280093,161.3715
144703,31.045616,75.36312,100.3307
144801,31.467508,75.538941,113.2223
144802,31.489351,75.426921,86.1261
144803,31.481627,75.475806,28.7784
144804,31.492012,75.329458,179.0533
144805,31.408414,75.514419,23.8622
144806,31.416636,75.471413,37.0611
144819,31.590671,75.454276,68.6744
145001,32.294793,75.707223,138.8909
145022,32.417743,75.818412,364.9838
145023,32.321494,75.611694,159.5768
145024,32.357678,75.617198,21.0987
145025,32.232607,75.556203,190.3649
145026,32.265511,75.425417,112.0386
145027,32.298241,75.379205,88.6142
145029,32.380022,75.678242,51.9169
145101,32.146964,75.622051,100.0935
146001,31.515749,75.870153,301.0673
146021,31.579258,76.008362,112.0292
146022,31.482532,75.817757,33.2066
146023,31.505106,75.960363,48.5889
146024,31.650264,75.965994,124.7914
146101,31.382463,75.994501,59.1747
146102,31.459085,76.067231,206.1707
146103,31.365731,75.942945,15.496
146104,31.436452,75.954961,76.211
146105,31.365447,76.040822,20.0676
146106,31.337151,76.005372,13.0055
146107,31.319669,75.992445,9.5781
146108,31.329645,75.955533,32.4558
146109,31.324449,76.064249,68.8948
146110,31.527622,76.035224,66.693
146111,31.467636,75.899646,47.0593
146112,31.395437,75.892758,66.5826
146113,31.607341,75.779797,75.8005
146114,31.576165,75.754624,37.9619
146115,31.571053,75.707607,20.115
146116,31.628673,75.652801,125.2648
147001,30.289249,76.273241,187.8226
147002,30.345692,76.44949,30.0442
147003,30.358642,76.421085,7.6369
147004,30.35676,76.497415,86.321
147005,30.342896,76.327452,22.421
147006,30.414315,76.345116,99.6372
147007,30.267315,76.378577,242.188
147021,30.422455,76.427959,75.1225
147101,30.169738,76.214776,521.0275
147102,30.029937,76.132271,353.3304
147103,30.27808,76.502028,168.9296
147104,30.537758,76.348741,26.1153
147105,29.897004,76.10589,384.9625
147111,30.169728,76.530785,393.6569
147201,30.388961,76.148294,554.9642
147202,30.48917,76.237942,315.0695
147203,30.589162,76.196447,266.3195
147301,30.662169,76.276219,112.8884
148001,30.266823,75.836998,50.5662
148002,30.22189,75.825744,442.2837
148017,30.35554,75.944049,105.0066
148018,30.362502,75.979899,7.6164
148019,30.596605,75.877121,45.916
148020,30.556822,75.737474,216.566
148021,30.639268,75.830521,98.2617
148022,30.461632,76.020093,198.4555
148023,30.526021,75.911409,436.769
148024,30.39304,75.822778,300.514
148025,30.450158,75.692998,270.4215
148026,30.24745,76.044316,422.3532
148027,29.793161,76.01097,228.3348
148028,30.104109,75.786943,395.6838
148029,30.117024,75.680698,59.198
148030,30.01674,75.845464,245.9906
148031,29.937663,75.787283,385.7407
148033,29.860958,75.922947,392.2967
148034,30.319596,75.81009,139.3632
148035,30.081577,75.99691,273.6407
148100,30.525808,75.451956,176.8283
148101,30.411974,75.529944,126.2413
148102,30.459006,75.337339,213.9374
148103,30.403887,75.436268,118.3046
148104,30.538204,75.584475,206.5634
148105,30.25268,75.594252,314.5879
148106,30.188413,75.64218,173.1471
148107,30.271951,75.484723,257.2495
148108,30.317335,75.397905,226.8961
148109,30.418106,75.593675,182.5606
151001,30.168485,74.893219,463.735
151002,30.246429,74.837467,50.1597
151003,30.257461,74.925519,16.1649
151004,30.222971,75.005834,75.9158
151005,30.213235,74.935821,6.0446
151101,30.184153,75.081279,215.2949
151102,30.336303,75.102055,190.1621
151103,30.220028,75.270456,438.9817
151104,30.363841,75.249428,154.5243
151105,30.307096,75.183686,86.2564
151106,30.424295,75.22028,106.7195
151108,30.498492,75.191832,168.9469
151111,30.238447,75.152844,89.5683
151201,30.314935,74.892917,521.8822
151202,30.421105,74.832062,275.1992
151203,30.679621,74.742906,63.8005
151204,30.513518,74.843968,148.6965
151205,30.432882,74.983977,154.7514
151206,30.454159,75.092791,182.9215
151207,30.603322,74.872961,265.3111
151208,30.51271,74.952334,88.0021
151209,30.570709,74.750099,138.1579
151210,30.247891,74.366014,248.1222
151211,29.958598,74.59379,151.6282
151212,30.714916,74.566472,283.7603
151213,30.715929,74.736283,615.6859
151301,29.987771,74.967501,484.1185
151302,29.948503,75.120222,428.5732
151401,30.074694,74.772764,485.7783
151501,29.848512,75.68611,295.6073
151502,29.961541,75.570273,399.812
151503,29.825801,75.527723,299.1429
151504,30.085844,75.538262,298.2055
151505,29.928441,75.332383,571.6971
151506,29.788431,75.334947,364.3047
151507,29.655621,75.26084,299.5339
151508,30.050543,75.357152,239.6186
151509,30.07197,75.215232,389.7475
151510,30.149632,75.412586,158.2108
152001,30.933972,74.564361,106.6582
152002,31.005533,74.661298,353.2657
152003,30.839215,74.538843,268.1101
152004,30.878268,74.668604,111.2996
152005,30.954168,74.771531,130.1563
152020,30.504949,74.104693,50.2454
152021,31.120928,74.787179,248.6877
152022,30.706292,74.393392,381.389
152023,30.859988,74.41871,286.0688
152024,30.598856,74.248944,703.0421
152025,30.503837,74.668146,233.1867
152026,30.529731,74.493643,757.1488
152028,30.919757,75.076677,129.0791
152031,30.374513,74.650167,288.6944
152032,30.382409,74.503195,199.5062
152033,30.475522,74.276215,170.2951
152101,30.217076,74.653132,413.3833
152107,30.163001,74.489091,223.3441
152112,30.313776,74.461013,422.7197
152113,30.017979,74.584256,336.2219
152114,30.089676,74.522338,141.4942
152115,30.094091,74.40872,90.7494
152116,30.045021,74.243297,817.9363
152117,30.160613,74.314105,219.0128
152118,31.174966,74.798572,11.5111
152121,30.282477,74.077243,297.7313
152122,30.235492,74.187107,207.8206
152123,30.409337,74.030398,625.9302
152124,30.361387,74.23627,319.9298
152128,30.145751,74.05682,306.8157
152132,30.03066,73.984181,284.1306
160001,30.754549,76.815919,16.2433
160002,30.695344,76.794809,18.8101
160003,30.669668,76.802453,5.8093
160004,30.661986,76.78254,9.2889
160005,30.696946,76.773102,0.8722
160009,30.744175,76.796413,2.9676
160011,30.756014,76.786406,2.8569
160012,30.779268,76.77415,9.0332
160014,30.767964,76.738098,24.274
160015,30.752365,76.772584,1.4516
160016,30.746268,76.777468,1.5186
160017,30.740069,76.782734,1.5681
160018,30.734031,76.787937,1.4629
160019,30.729762,76.802005,6.2078
160020,30.72116,76.781661,1.5105
160022,30.726705,76.768195,6.1619
160023,30.739749,76.765902,1.6018
160025,30.75337,76.718411,6.6234
160030,30.709359,76.786872,4.5381
160036,30.729243,76.74686,16.8614
160040,30.740664,76.732301,2.9308
160043,30.719096,76.748854,1.6181
160047,30.702647,76.76225,11.2136
160055,30.728914,76.704146,14.0007
160059,30.714577,76.712591,7.1339
160062,30.684473,76.737084,11.6289
160069,30.691525,76.720042,1.3926
160071,30.700611,76.712427,3.2982
160101,30.722459,76.830197,12.4306
160102,30.692382,76.822251,10.735
160103,30.703286,76.723471,0.801
160104,30.650579,76.841907,3.8699
171001,31.10999,77.178496,10.5376
171002,31.090105,77.174238,10.3137
171003,31.133199,77.145851,42.8704
171004,31.101177,77.156545,0.8889
171005,31.101533,77.141092,10.0227
171006,31.100986,77.198075,2.1789
171007,31.152338,77.206234,149.6913
171008,31.097093,77.101095,29.7592
171009,31.063373,77.176856,19.2508
171010,31.051779,77.137835,50.1043
171011,31.121883,77.087584,39.0044
171012,31.036601,77.29638,91.5242
171013,31.063808,77.194512,6.8107
171014,31.131205,77.044008,40.7773
171015,31.183931,77.205693,19.5629
171018,31.216506,77.215082,110.2444
171019,31.253273,77.312296,97.2729
171102,31.277614,76.942337,186.4221
171103,31.201218,77.054028,107.0828
171201,31.145936,77.334043,155.2797
171202,31.111338,77.550479,195.2171
171203,31.215167,77.62793,97.5431
171204,31.172408,77.541687,92.9586
171205,31.106322,77.67137,134.2324
171206,31.059191,77.769338,183.1935
171207,31.211044,77.764116,287.7864
171208,31.301038,77.978588,702.6902
171209,31.046453,77.343091,100.6993
171210,30.903011,77.700208,471.8136
171211,30.976274,77.574269,402.8202
171212,31.211159,77.372913,49.6733
171213,31.25245,77.459408,206.494
171214,31.283579,77.824528,120.6752
171215,31.321408,77.452434,14.5414
171216,31.120907,77.827154,123.422
171217,30.833053,77.555405,171.5798
171218,31.004249,77.24101,149.8696
171219,31.046609,77.104514,16.5783
171220,31.076947,77.446318,299.9489
171221,31.261266,78.144882,464.3204
171222,31.151909,77.363777,16.7778
171223,31.228687,77.692643,24.8512
171224,31.278194,77.681401,64.3322
171225,31.225561,77.546227,65.1362
171226,30.942157,77.429609,159.6555
171301,31.244804,77.072029,48.3737
172001,31.372272,77.628343,159.845
172002,31.500839,77.619129,235.8271
172021,31.295393,77.595639,85.0352
172022,31.391196,77.781258,427.8623
172023,31.416196,77.547513,130.9216
172024,31.31522,77.38905,50.274
172025,31.405204,77.432436,78.0264
172026,31.518127,77.38257,313.7626
172027,31.342731,77.376453,22.3097
172028,31.344447,77.553288,17.6118
172029,31.303499,77.433558,19.2452
172030,31.336642,77.502832,39.2515
172031,31.307282,77.495007,22.6482
172032,31.553808,77.539916,326.1566
172033,31.370927,77.466174,60.3781
172034,31.534765,77.812479,30.2581
172101,31.607636,77.858089,347.8608
172102,31.579889,77.76408,504.9253
172103,31.550988,77.980078,6.4901
172104,31.479823,78.041323,353.5652
172105,31.450596,78.164873,145.4027
172106,31.296317,78.569084,1744.1015
172107,31.516569,78.29968,194.9636
172108,31.616715,78.220748,325.0796
172109,31.594735,78.500871,1934.5124
172110,31.805199,78.398728,1032.61
172111,31.879507,78.617206,1003.5624
172112,31.861685,78.534399,240.2563
172113,32.059214,78.377756,846.429
172114,32.437947,78.001064,7618.8797
172115,31.657902,77.937375,410.633
172116,31.4908,78.450533,392.255
172117,31.92819,77.999492,1429.4717
172118,31.64157,78.075178,462.0354
172201,31.505947,77.726139,77.2002
173001,30.587024,77.334153,540.7372
173021,30.489014,77.505119,238.072
173022,30.613159,77.472933,288.0635
173023,30.700698,77.467899,142.075
173024,30.770028,77.188914,351.6504
173025,30.497235,77.67786,346.0357
173026,30.61439,77.18602,9.6573
173027,30.724918,77.675577,225.8905
173028,30.517163,77.666411,12.8627
173029,30.618778,77.639878,412.1925
173030,30.574712,77.223488,300.5814
173031,30.504906,77.469206,25.3668
173032,30.753899,77.538538,93.6093
173101,30.855651,77.322468,324.8951
173104,30.775118,77.412721,243.1339
173201,30.889193,76.95211,20.3713
173202,30.895083,76.993212,8.5073
173204,30.91063,76.974837,8.3467
173205,30.959134,76.817506,133.7021
173206,31.013612,76.997426,92.169
173207,31.077967,77.015037,82.7236
173208,31.150536,76.989583,60.6302
173209,30.916486,77.007511,65.6601
173210,30.876547,77.06568,24.3557
173211,30.94923,77.042339,46.1721
173212,30.884279,77.127031,121.7503
173213,30.942606,77.086488,6.868
173214,30.924207,77.133403,21.7111
173215,30.980934,77.13899,85.3061
173217,30.935201,77.197302,88.4234
173218,31.07779,76.896174,59.901
173220,30.827382,77.015965,167.8402
173221,31.147856,76.90187,153.729
173222,31.044429,77.034991,16.5058
173223,30.933565,77.355439,114.8884
173225,31.032399,76.88192,23.9494
173229,30.816627,77.130051,72.9463
173230,31.224075,76.98714,34.0025
173233,30.920148,76.913348,56.4656
173234,31.0051,77.077934,65.7776
173235,31.203847,76.900349,54.9139
173236,30.987142,76.927758,113.8539
174001,31.322534,76.796064,193.7098
174002,31.328322,76.47366,72.2742
174003,31.457972,76.771464,68.0631
174004,31.394804,76.750713,34.8221
174005,31.31542,76.756726,6.5537
174011,31.250435,76.710015,71.4627
174012,31.384211,76.852458,14.4375
174013,31.409572,76.825094,15.9562
174015,31.226828,76.626831,20.2637
174017,31.291881,76.646716,81.1412
174021,31.444279,76.705846,104.8519
174023,31.502149,76.641333,38.7887
174024,31.381777,76.72473,7.7005
174026,31.52125,76.726468,42.1933
174027,31.539447,76.65583,54.1008
174028,31.568951,76.69349,44.8412
174029,31.426645,76.634315,91.6176
174030,31.41566,76.526638,131.2293
174031,31.365213,76.642812,33.657
174032,31.269222,76.865242,78.3488
174033,31.306149,76.839995,49.9885
174034,31.337438,76.703702,94.0176
174035,31.344537,76.59305,54.7049
174036,31.399966,76.870711,8.7783
174101,31.085158,76.705166,558.0134
174102,31.128051,76.80189,270.9517
174103,30.902003,76.859614,48.3093
174201,31.380408,76.465368,98.2738
174301,31.352972,76.290966,81.8447
174302,31.560641,76.204295,25.747
174303,31.491839,76.266236,193.8257
174304,31.563774,76.484745,33.8327
174305,31.505688,76.472158,45.3685
174306,31.447975,76.325375,53.8802
174307,31.636514,76.325075,128.0523
174308,31.524891,76.416387,112.8428
174309,31.503476,76.511122,32.5641
174310,31.288962,76.567174,95.5557
174311,31.569569,76.523409,20.9694
174312,31.574155,76.433887,37.4782
174314,31.613227,76.234877,83.8345
174315,31.414071,76.342841,23.4497
174316,31.583545,76.168688,24.4809
174317,31.47639,76.169495,37.4262
174319,31.816722,75.975614,38.0105
174320,31.644647,76.274799,19.202
174321,31.535545,76.341261,133.4839
174405,31.598498,76.464467,9.0655
174503,31.371124,76.183283,44.8311
174505,31.635571,76.498992,16.2831
174507,31.349498,76.263633,5.7363
175001,31.692468,76.962446,207.2501
175002,31.561134,76.901979,27.1093
175003,31.764446,76.85845,113.1277
175004,31.596387,76.774269,19.862
175005,31.765035,77.062456,350.536
175006,31.622254,76.97688,43.108
175007,31.623457,76.740266,32.5124
175008,31.610319,76.884133,80.2615
175009,31.292409,77.134915,223.2368
175010,31.358067,77.149885,66.8119
175011,31.365772,77.276849,412.3604
175012,31.872768,76.953625,334.0867
175013,32.224532,76.89022,1598.1683
175014,31.838535,76.825713,26.9495
175015,31.930221,76.828214,287.7627
175016,31.914731,76.721285,40.8994
175017,31.411282,76.893887,80.6746
175018,31.486397,76.875135,110.7447
175019,31.533836,76.915319,23.6357
175021,31.625173,76.938347,25.2597
175023,31.639483,76.839273,64.1959
175024,31.708533,76.755055,104.318
175025,31.764436,76.699518,81.0705
175026,31.762685,76.649526,21.5863
175027,31.551638,76.969901,89.5019
175028,31.514468,77.027476,65.6433
175029,31.587843,77.08384,118.9198
175030,31.456141,76.812967,29.4326
175031,31.456944,77.012322,140.7856
175032,31.994463,76.728811,164.8246
175033,31.564327,76.772231,50.0746
175034,31.523955,76.781792,41.0088
175035,31.588788,77.161018,79.7297
175036,31.544278,76.838817,55.0251
175037,31.719068,76.682391,2.6846
175038,31.391471,76.987702,176.2788
175039,31.495105,77.095406,82.0391
175040,31.792898,76.770067,120.427
175042,31.692971,76.704436,11.3022
175045,31.578278,77.017211,27.2728
175046,31.374754,77.083013,185.8825
175047,31.476221,77.253474,162.996
175048,31.545003,77.199016,158.2446
175049,31.662275,76.800006,91.6118
175050,31.834133,76.705786,22.4092
175051,31.862019,76.711841,6.1402
175052,31.723971,76.892596,26.3853
175101,31.925103,77.074161,58.2276
175102,32.017022,77.017797,244.7832
175103,32.343398,77.144575,323.0184
175104,32.093678,77.195768,103.8462
175105,32.016765,77.537129,2398.883
175106,31.634229,77.253414,222.6986
175121,31.723863,77.186038,31.2608
175122,31.732434,77.288132,60.8665
175123,31.727342,77.533968,1212.2614
175124,31.666815,77.113179,159.3556
175125,31.839491,77.135556,125.4121
175126,31.881701,77.088823,60.3232
175128,32.047527,77.097553,106.6453
175129,32.144722,77.076428,288.8192
175130,32.153416,77.2379,74.6811
175131,32.254918,77.204113,437.6587
175132,32.672956,77.14804,1583.8794
175133,32.781277,77.002998,1025.9685
175134,31.851631,77.337219,652.146
175136,32.172124,77.208512,12.8064
175138,31.99409,77.174515,200.1607
175139,32.70436,76.848881,423.0941
175140,32.486523,77.441538,3961.755
175141,31.812003,77.240626,182.6824
175142,32.845098,76.721002,2292.9257
175143,32.218221,77.188506,43.143
176001,32.092739,76.257244,84.2971
176002,32.132426,76.324768,28.0159
176021,32.18748,75.95153,30.9685
176022,32.157831,75.883678,129.3099
176023,32.137898,76.026667,135.7529
176025,32.025045,75.946949,125.1799
176026,32.057569,76.1498,66.4479
176027,32.060402,76.075527,109.5982
176028,31.964026,76.165137,126.8607
176029,31.98929,76.238416,112.9183
176030,31.905283,76.395075,88.2927
176031,31.886401,76.319701,181.1932
176032,31.824524,76.407794,43.6386
176033,32.010553,76.136903,26.6747
176036,31.807805,76.343151,64.0597
176037,32.028495,76.315744,65.8298
176038,32.048629,76.260958,35.5115
176039,31.455641,76.569417,50.1473
176040,31.528681,76.555721,62.4645
176041,31.605185,76.531115,66.7984
176042,31.567168,76.599344,32.8915
176043,31.601199,76.653187,33.8941
176044,31.600912,76.701165,3.0812
176045,31.646609,76.653499,26.6925
176047,32.089508,76.395516,78.1725
176048,31.613132,76.706029,14.7352
176049,31.489114,76.598458,42.9164
176051,32.239627,75.913556,94.0178
176052,32.199886,76.422991,122.2625
176053,32.101569,75.931473,71.797
176054,31.985223,76.348013,86.1171
176055,31.95021,76.396511,17.1412
176056,32.103335,76.347449,78.2974
